major_group_map	hmis_value|text|R|-;vpms_group|text|R|-;created_at|timestamptz|N|D
notifications	id|uuid|R|D;user_id|uuid|R|-;title|text|R|-;message|text|R|-;type|text|N|-;priority|text|N|D;entity_type|text|N|-;entity_id|uuid|N|-;is_read|bool|N|D;created_by|uuid|N|-;created_at|timestamptz|N|D;read_at|timestamptz|N|-
payment_batch_items	id|uuid|R|D;batch_id|uuid|R|-;invoice_id|uuid|R|-;vendor_id|uuid|R|-;amount|numeric|R|-;payment_mode|text|N|-;utr_number|text|N|-;payment_date|date|N|-;status|text|N|D;tds_percent|numeric|N|D;tds_amount|numeric|N|D;debit_note_adj|numeric|N|D;advance_adj|numeric|N|D;net_payable|numeric|N|-;reference_number|text|N|-
payment_batches	id|uuid|R|D;batch_number|text|R|-;centre_id|uuid|N|-;batch_date|date|R|-;status|text|N|D;total_amount|numeric|N|D;approved_by|uuid|N|-;approved_at|timestamptz|N|-;notes|text|N|-;created_at|timestamptz|N|D;payment_mode|text|N|D;bank_account|text|N|-;payment_date|date|N|-;paid_at|timestamptz|N|-;paid_by|uuid|N|-;tally_voucher_number|text|N|-;tally_synced_at|timestamptz|N|-;tally_sync_status|text|N|D
po_approvals	id|uuid|R|D;po_id|uuid|R|-;approval_level|int4|R|-;approver_id|uuid|N|-;approver_role|text|R|-;status|text|R|-;comments|text|N|-;actioned_at|timestamptz|N|-;created_at|timestamptz|N|D;sla_deadline|timestamptz|N|-;escalated_to|uuid|N|-;escalated_at|timestamptz|N|-;delegated_from|uuid|N|-;delegation_reason|text|N|-
purchase_indent_items	id|uuid|R|D;indent_id|uuid|R|-;item_id|uuid|R|-;requested_qty|numeric|R|-;unit|text|R|-;current_stock|numeric|N|-;last_purchase_rate|numeric|N|-;estimated_value|numeric|N|-;notes|text|N|-
purchase_indents	id|uuid|R|D;indent_number|text|R|-;centre_id|uuid|R|-;requested_by|uuid|N|-;status|text|N|D;priority|text|N|D;notes|text|N|-;approved_by|uuid|N|-;approved_at|timestamptz|N|-;created_at|timestamptz|N|D;updated_at|timestamptz|N|D;source|text|R|D;requested_by_external|text|N|-
purchase_order_items	id|uuid|R|D;po_id|uuid|R|-;item_id|uuid|R|-;ordered_qty|numeric|R|-;received_qty|numeric|N|D;unit|text|R|-;rate|numeric|R|-;gst_percent|numeric|N|D;gst_amount|numeric|N|D;total_amount|numeric|R|-;rate_contract_id|uuid|N|-;notes|text|N|-;free_qty|numeric|N|D;net_rate|numeric|N|-;mrp|numeric|N|-;trade_discount_percent|numeric|N|D;cash_discount_percent|numeric|N|D;special_discount_percent|numeric|N|D;cgst_percent|numeric|N|-;sgst_percent|numeric|N|-;igst_percent|numeric|N|-;cgst_amount|numeric|N|D;sgst_amount|numeric|N|D;igst_amount|numeric|N|D;hsn_code|text|N|-;manufacturer|text|N|-;delivery_date|date|N|-;contract_rate|numeric|N|-;pending_qty|int4|N|D;purchase_unit|text|N|-;conversion_factor|numeric|N|D;base_qty|numeric|N|-;trade_discount_amount|numeric|N|D
purchase_orders	id|uuid|R|D;po_number|text|R|-;centre_id|uuid|R|-;vendor_id|uuid|R|-;indent_id|uuid|N|-;status|text|N|D;po_date|date|N|D;expected_delivery_date|date|N|-;delivery_address|text|N|-;subtotal|numeric|N|D;gst_amount|numeric|N|D;total_amount|numeric|N|D;notes|text|N|-;current_approval_level|int4|N|D;approved_by|uuid|N|-;approved_at|timestamptz|N|-;sent_to_vendor_at|timestamptz|N|-;created_by|uuid|N|-;created_at|timestamptz|N|D;updated_at|timestamptz|N|D;deleted_at|timestamptz|N|-;priority|text|N|D;supply_type|text|N|D;vendor_acknowledged|bool|N|D;vendor_acknowledged_at|timestamptz|N|-;vendor_confirmed_delivery_date|date|N|-;vendor_notes|text|N|-;vendor_dispute|bool|N|D;vendor_dispute_reason|text|N|-;vendor_dispute_at|timestamptz|N|-;cancelled_at|timestamptz|N|-;cancellation_reason|text|N|-;closed_at|timestamptz|N|-;freight_amount|numeric|N|D;loading_charges|numeric|N|D;insurance_charges|numeric|N|D;other_charges|numeric|N|D;tds_applicable|bool|N|D;tds_section|text|N|-;tds_rate|numeric|N|-;discount_amount|numeric|N|D;quotation_ref|text|N|-;quotation_date|date|N|-;terms_and_conditions|text|N|-;delivery_instructions|text|N|-;payment_terms|text|N|-;cgst_amount|numeric|N|D;sgst_amount|numeric|N|D;igst_amount|numeric|N|D;net_amount|numeric|N|-;po_type|text|N|D;short_closed_at|timestamptz|N|-;short_close_reason|text|N|-
rate_contract_items	id|uuid|R|D;contract_id|uuid|R|-;item_id|uuid|R|-;rate|numeric|R|-;unit|text|R|-;gst_percent|numeric|N|D;l_rank|int4|N|-
rate_contracts	id|uuid|R|D;contract_number|text|R|-;vendor_id|uuid|R|-;centre_id|uuid|N|-;contract_type|text|N|-;valid_from|date|R|-;valid_to|date|R|-;status|text|N|D;approved_by|uuid|N|-;created_at|timestamptz|N|D;approved_at|timestamptz|N|-;termination_reason|text|N|-;updated_at|timestamptz|N|D
rfq_items	id|uuid|R|D;rfq_id|uuid|R|-;item_id|uuid|N|-;description|text|R|-;quantity|numeric|R|-;unit|text|R|-;specifications|text|N|-;sort_order|int4|N|D
rfq_quote_items	id|uuid|R|D;quote_id|uuid|R|-;rfq_item_id|uuid|R|-;unit_rate|numeric|R|-;gst_percent|numeric|N|D;total_amount|numeric|R|-;brand|text|N|-;manufacturer|text|N|-;delivery_days|int4|N|-;remarks|text|N|-
rfq_quotes	id|uuid|R|D;rfq_id|uuid|R|-;vendor_id|uuid|R|-;status|text|R|D;total_amount|numeric|N|-;delivery_timeline_days|int4|N|-;payment_terms|text|N|-;validity_days|int4|N|D;notes|text|N|-;submitted_at|timestamptz|N|-;created_at|timestamptz|N|D;updated_at|timestamptz|N|D
rfqs	id|uuid|R|D;rfq_number|text|R|-;centre_id|uuid|N|-;title|text|R|-;description|text|N|-;status|text|R|D;category_id|uuid|N|-;submission_deadline|timestamptz|R|-;delivery_required_by|date|N|-;terms_and_conditions|text|N|-;created_by|uuid|N|-;created_at|timestamptz|N|D;updated_at|timestamptz|N|D;closed_at|timestamptz|N|-;awarded_vendor_id|uuid|N|-;awarded_at|timestamptz|N|-
stock_adjustments	id|uuid|R|D;item_id|uuid|N|-;centre_id|uuid|N|-;adjustment_type|text|R|-;quantity|numeric|R|-;reason|text|N|-;previous_stock|numeric|N|-;new_stock|numeric|N|-;adjusted_by|uuid|N|-;created_at|timestamptz|N|D
stock_ledger	id|uuid|R|D;centre_id|uuid|R|-;item_id|uuid|R|-;transaction_type|text|R|-;quantity|numeric|R|-;balance_after|numeric|R|-;reference_id|uuid|N|-;reference_number|text|N|-;notes|text|N|-;created_by|uuid|N|-;created_at|timestamptz|N|D
stock_transfer_items	id|uuid|R|D;transfer_id|uuid|N|-;item_id|uuid|N|-;requested_qty|numeric|N|-;dispatched_qty|numeric|N|-;received_qty|numeric|N|-;unit|text|N|-;rate|numeric|N|-;batch_number|text|N|-;expiry_date|date|N|-;notes|text|N|-;created_at|timestamptz|N|D
stock_transfers	id|uuid|R|D;transfer_number|text|N|-;from_centre_id|uuid|N|-;to_centre_id|uuid|N|-;transfer_date|date|N|-;status|text|N|D;item_count|int4|N|D;total_value|numeric|N|D;notes|text|N|-;approved_at|timestamptz|N|-;approved_by|uuid|N|-;received_at|timestamptz|N|-;received_by|uuid|N|-;created_by|uuid|N|-;created_at|timestamptz|N|D;updated_at|timestamptz|N|D
tally_company_config	id|uuid|R|D;centre_id|uuid|R|-;company_name|text|R|D;purchase_ledger_pharmacy|text|N|D;purchase_ledger_surgical|text|N|D;purchase_ledger_general|text|N|D;cgst_input_ledger|text|N|D;sgst_input_ledger|text|N|D;igst_input_ledger|text|N|D;bank_ledger|text|N|-;cash_ledger|text|N|D;round_off_ledger|text|N|D;tds_payable_ledger|text|N|D;agent_api_key|text|N|-;sync_enabled|bool|N|D;last_sync_at|timestamptz|N|-;last_sync_status|text|N|-;created_at|timestamptz|N|D;updated_at|timestamptz|N|D
tally_sync_log	id|uuid|R|D;centre_id|uuid|R|-;sync_run_id|uuid|R|-;started_at|timestamptz|R|D;completed_at|timestamptz|N|-;direction|text|R|-;total_items|int4|N|D;success_count|int4|N|D;failed_count|int4|N|D;skipped_count|int4|N|D;agent_version|text|N|-;notes|text|N|-
tally_sync_queue	id|uuid|R|D;centre_id|uuid|R|-;direction|text|R|-;entity_type|text|R|-;entity_id|uuid|N|-;entity_ref|text|N|-;priority|int4|N|D;status|text|N|D;tally_xml_request|text|N|-;tally_xml_response|text|N|-;error_message|text|N|-;retry_count|int4|N|D;max_retries|int4|N|D;created_at|timestamptz|N|D;processed_at|timestamptz|N|-;created_by|uuid|N|-
user_profiles	id|uuid|R|-;full_name|text|R|-;email|text|R|-;phone|text|N|-;role|text|R|-;centre_id|uuid|N|-;is_active|bool|N|D;created_at|timestamptz|N|D;updated_at|timestamptz|N|D
vendor_categories	id|uuid|R|D;name|text|R|-;code|text|R|-;description|text|N|-;is_active|bool|N|D
vendor_documents	id|uuid|R|D;vendor_id|uuid|R|-;document_type|text|R|-;file_name|text|R|-;file_path|text|R|-;file_size|int4|N|-;uploaded_by|uuid|N|-;is_verified|bool|N|D;verified_by|uuid|N|-;expires_at|date|N|-;created_at|timestamptz|N|D;review_status|text|N|-;reviewed_at|timestamptz|N|-;snooze_until|timestamptz|N|-;alert_dismissed|bool|N|D;updated_at|timestamptz|N|D
vendor_items	id|uuid|R|D;vendor_id|uuid|R|-;item_id|uuid|R|-;l_rank|int4|N|-;last_quoted_rate|numeric|N|-;is_preferred|bool|N|D;created_at|timestamptz|N|D
vendor_notifications	id|uuid|R|D;vendor_id|uuid|R|-;channel|text|R|-;template_name|text|R|-;template_params|jsonb|N|D;phone|text|N|-;email|text|N|-;status|text|R|D;provider_message_id|text|N|-;error_message|text|N|-;sent_at|timestamptz|N|-;delivered_at|timestamptz|N|-;created_at|timestamptz|N|D
vendor_performance	id|uuid|R|D;vendor_id|uuid|R|-;centre_id|uuid|N|-;month_year|text|R|-;total_pos|int4|N|D;on_time_deliveries|int4|N|D;late_deliveries|int4|N|D;total_grn_lines|int4|N|D;rejected_lines|int4|N|D;total_invoices|int4|N|D;matched_invoices|int4|N|D;disputed_invoices|int4|N|D;score|numeric|N|-;month|date|N|-;delivery_score|numeric|N|D;quality_score|numeric|N|D;price_score|numeric|N|D;service_score|numeric|N|D;overall_score|numeric|N|D;notes|text|N|-
vendor_sessions	id|uuid|R|D;vendor_id|uuid|R|-;phone|text|R|-;otp_code|text|N|-;otp_expires_at|timestamptz|N|-;otp_attempts|int4|N|D;session_token|text|N|-;session_expires_at|timestamptz|N|-;last_active_at|timestamptz|N|D;created_at|timestamptz|N|D;user_agent|text|N|-;ip_address|text|N|-
vendors	id|uuid|R|D;vendor_code|text|R|-;legal_name|text|R|-;trade_name|text|N|-;category_id|uuid|N|-;gstin|text|N|-;pan|text|N|-;drug_license_no|text|N|-;fssai_no|text|N|-;bank_name|text|N|-;bank_account_no|text|N|-;bank_ifsc|text|N|-;bank_account_type|text|N|-;bank_verified|bool|N|D;bank_verified_at|timestamptz|N|-;credit_period_days|int4|N|D;credit_limit|numeric|N|-;payment_terms|text|N|-;primary_contact_name|text|N|-;primary_contact_phone|text|N|-;primary_contact_email|text|N|-;address|text|N|-;city|text|N|-;state|text|N|-;pincode|text|N|-;status|text|N|D;gstin_verified|bool|N|D;pan_verified|bool|N|D;approved_centres|_uuid|N|-;portal_access|bool|N|D;portal_email|text|N|-;onboarded_by|uuid|N|-;approved_by|uuid|N|-;approval_notes|text|N|-;created_at|timestamptz|N|D;updated_at|timestamptz|N|D;deleted_at|timestamptz|N|-;vendor_type|text|N|-;msme_category|text|N|-;msme_registration_no|text|N|-;tds_applicable|bool|N|D;tds_section|text|N|-;tds_rate|numeric|N|-;trade_discount_percent|numeric|N|D;cash_discount_percent|numeric|N|D;upi_id|text|N|-;pan_number|text|N|-;default_tds_percent|numeric|N|D;drug_license_expiry|date|N|-;fssai_expiry|date|N|-;udyam_number|text|N|-;gst_return_status|text|N|-;secondary_contact_name|text|N|-;secondary_contact_phone|text|N|-;secondary_contact_email|text|N|-;secondary_contact_designation|text|N|-;payment_mode_preferred|text|N|-;is_active|bool|N|D;cash_discount_days|int4|N|-;delivery_terms|text|N|-;lower_tds_certificate|text|N|-;lower_tds_rate|numeric|N|-;lower_tds_valid_till|date|N|-;minimum_order_value|numeric|N|-;tally_group|text|N|-;tally_ledger_name|text|N|-;created_by|uuid|N|-;onboarding_status|text|N|D;portal_phone|text|N|-;portal_last_login|timestamptz|N|-;portal_login_count|int4|N|D;tally_synced_at|timestamptz|N|-;tally_outstanding|numeric|N|D;tally_sync_status|text|N|D
